USAF,WBAN_x,YEAR,MONTH,TEMP,DEWP,WDSP,MAX,MIN,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
383960,99999.0,2019.0,2.0,34.7,28.6,7.8,42.45,28.9,14.5,99999,UZ,41.567,60.633,101.0,"URGENCH, UZ<br>Elevation: 101.0 m"
383960,99999.0,2019.0,3.0,50.9,37.6,7.8,61.2,41.2,16.0,99999,UZ,41.567,60.633,101.0,"URGENCH, UZ<br>Elevation: 101.0 m"
383960,99999.0,2019.0,4.0,61.1,42.35,7.4,73.25,49.0,8.5,99999,UZ,41.567,60.633,101.0,"URGENCH, UZ<br>Elevation: 101.0 m"
384030,99999.0,2019.0,1.0,37.1,15.6,4.2,43.7,31.1,16.0,99999,UZ,41.75,62.467,98.0,"BUZAUBAJ, UZ<br>Elevation: 98.0 m"
384030,99999.0,2019.0,2.0,37.849999999999994,15.95,4.35,45.4,30.549999999999997,14.5,99999,UZ,41.75,62.467,98.0,"BUZAUBAJ, UZ<br>Elevation: 98.0 m"
384030,99999.0,2019.0,3.0,52.9,26.8,3.1,63.7,41.2,16.0,99999,UZ,41.75,62.467,98.0,"BUZAUBAJ, UZ<br>Elevation: 98.0 m"
384030,99999.0,2019.0,4.0,63.25,36.849999999999994,3.75,74.8,53.75,8.5,99999,UZ,41.75,62.467,98.0,"BUZAUBAJ, UZ<br>Elevation: 98.0 m"
384130,99999.0,2019.0,1.0,37.3,30.7,5.6,44.8,32.5,16.0,99999,UZ,41.733,64.617,238.0,"TAMDY-BULAK, UZ<br>Elevation: 238.0 m"
384130,99999.0,2019.0,2.0,39.45,27.05,5.8,49.1,32.7,14.5,99999,UZ,41.733,64.617,238.0,"TAMDY-BULAK, UZ<br>Elevation: 238.0 m"
384130,99999.0,2019.0,3.0,54.0,30.4,5.1,63.3,42.8,16.0,99999,UZ,41.733,64.617,238.0,"TAMDY-BULAK, UZ<br>Elevation: 238.0 m"
384130,99999.0,2019.0,4.0,62.1,34.849999999999994,4.45,75.3,51.650000000000006,8.5,99999,UZ,41.733,64.617,238.0,"TAMDY-BULAK, UZ<br>Elevation: 238.0 m"
384390,99999.0,2019.0,1.0,38.5,33.4,5.3,46.4,32.4,16.0,99999,KZ,41.367,68.0,275.0,"SHARDARA, KZ<br>Elevation: 275.0 m"
384390,99999.0,2019.0,2.0,40.95,33.75,5.949999999999999,49.0,34.8,14.5,99999,KZ,41.367,68.0,275.0,"SHARDARA, KZ<br>Elevation: 275.0 m"
384390,99999.0,2019.0,3.0,53.8,40.5,5.6,60.4,44.1,16.0,99999,KZ,41.367,68.0,275.0,"SHARDARA, KZ<br>Elevation: 275.0 m"
384390,99999.0,2019.0,4.0,61.55,55.25,5.3,68.0,54.5,8.5,99999,KZ,41.367,68.0,275.0,"SHARDARA, KZ<br>Elevation: 275.0 m"
384520,99999.0,2019.0,1.0,39.0,30.6,6.3,48.4,32.2,16.0,99999,KZ,41.867,69.433,637.0,"KARATAS, KZ<br>Elevation: 637.0 m"
384520,99999.0,2019.0,2.0,40.150000000000006,30.3,5.1,48.3,32.2,14.5,99999,KZ,41.867,69.433,637.0,"KARATAS, KZ<br>Elevation: 637.0 m"
384520,99999.0,2019.0,3.0,51.1,38.2,5.3,59.4,42.4,17.0,99999,KZ,41.867,69.433,637.0,"KARATAS, KZ<br>Elevation: 637.0 m"
384520,99999.0,2019.0,4.0,59.35,52.95,5.85,66.69999999999999,52.35,8.5,99999,KZ,41.867,69.433,637.0,"KARATAS, KZ<br>Elevation: 637.0 m"
384570,99999.0,2019.0,1.0,41.8,31.1,5.3,51.8,32.0,16.0,99999,UZ,41.258,69.281,431.9,"YUZHNY, UZ<br>Elevation: 431.9 m"
384570,99999.0,2019.0,2.0,43.6,29.9,4.95,52.1,33.45,14.5,99999,UZ,41.258,69.281,431.9,"YUZHNY, UZ<br>Elevation: 431.9 m"
384570,99999.0,2019.0,3.0,53.5,39.1,5.5,62.8,42.8,16.0,99999,UZ,41.258,69.281,431.9,"YUZHNY, UZ<br>Elevation: 431.9 m"
384570,99999.0,2019.0,4.0,63.7,51.8,5.5,71.45,52.5,8.5,99999,UZ,41.258,69.281,431.9,"YUZHNY, UZ<br>Elevation: 431.9 m"
384620,99999.0,2019.0,1.0,29.3,18.4,999.9,38.3,23.0,16.0,99999,UZ,41.9,70.367,1258.0,"PSKEM, UZ<br>Elevation: 1258.0 m"
384620,99999.0,2019.0,2.0,31.5,16.55,999.9,41.75,23.4,14.5,99999,UZ,41.9,70.367,1258.0,"PSKEM, UZ<br>Elevation: 1258.0 m"
384620,99999.0,2019.0,3.0,43.1,26.4,999.9,54.5,34.2,16.0,99999,UZ,41.9,70.367,1258.0,"PSKEM, UZ<br>Elevation: 1258.0 m"
384620,99999.0,2019.0,4.0,52.6,39.2,999.9,63.75,45.15,8.5,99999,UZ,41.9,70.367,1258.0,"PSKEM, UZ<br>Elevation: 1258.0 m"
384750,99999.0,2019.0,2.0,42.599999999999994,30.549999999999997,1.8,51.8,31.099999999999998,14.0,99999,UZ,40.733,72.333,477.0,"ANDIZHAN AIRPORT, UZ<br>Elevation: 477.0 m"
384750,99999.0,2019.0,3.0,61.45,40.75,4.300000000000001,66.2,51.8,18.0,99999,UZ,40.733,72.333,477.0,"ANDIZHAN AIRPORT, UZ<br>Elevation: 477.0 m"
385070,99999.0,2019.0,1.0,41.7,35.9,9.5,47.7,36.0,16.0,99999,TX,40.033,52.983,90.0,"TURKMENBASHI, TX<br>Elevation: 90.0 m"
385070,99999.0,2019.0,2.0,41.7,34.6,8.25,49.25,33.9,14.5,99999,TX,40.033,52.983,90.0,"TURKMENBASHI, TX<br>Elevation: 90.0 m"
385070,99999.0,2019.0,3.0,47.3,40.1,9.7,54.7,40.6,16.0,99999,TX,40.033,52.983,90.0,"TURKMENBASHI, TX<br>Elevation: 90.0 m"
385070,99999.0,2019.0,4.0,55.55,49.45,7.65,65.65,47.65,8.5,99999,TX,40.033,52.983,90.0,"TURKMENBASHI, TX<br>Elevation: 90.0 m"
385110,99999.0,2019.0,1.0,36.6,30.8,6.6,42.1,30.7,16.0,99999,TX,40.783,55.333,115.0,"CHAGYL, TX<br>Elevation: 115.0 m"
385110,99999.0,2019.0,2.0,38.9,32.15,9.65,45.7,32.1,14.5,99999,TX,40.783,55.333,115.0,"CHAGYL, TX<br>Elevation: 115.0 m"
385110,99999.0,2019.0,3.0,48.8,36.8,7.5,57.9,41.0,16.0,99999,TX,40.783,55.333,115.0,"CHAGYL, TX<br>Elevation: 115.0 m"
385110,99999.0,2019.0,4.0,60.0,45.65,8.399999999999999,68.1,50.2,8.5,99999,TX,40.783,55.333,115.0,"CHAGYL, TX<br>Elevation: 115.0 m"
385450,99999.0,2019.0,1.0,38.4,30.6,6.3,47.8,29.8,16.0,99999,TX,40.467,62.283,142.0,"DARGANATA, TX<br>Elevation: 142.0 m"
385450,99999.0,2019.0,2.0,40.55,31.75,5.6,49.65,31.35,14.5,99999,TX,40.467,62.283,142.0,"DARGANATA, TX<br>Elevation: 142.0 m"
385450,99999.0,2019.0,3.0,51.4,41.0,5.6,62.6,41.4,16.0,99999,TX,40.467,62.283,142.0,"DARGANATA, TX<br>Elevation: 142.0 m"
385450,99999.0,2019.0,4.0,62.5,49.0,5.05,75.5,51.45,8.5,99999,TX,40.467,62.283,142.0,"DARGANATA, TX<br>Elevation: 142.0 m"
385650,99999.0,2019.0,1.0,39.8,30.7,999.9,51.8,32.0,16.0,99999,UZ,40.55,65.683,485.0,"NURATA, UZ<br>Elevation: 485.0 m"
385650,99999.0,2019.0,2.0,40.5,31.3,999.9,48.4,32.8,14.5,99999,UZ,40.55,65.683,485.0,"NURATA, UZ<br>Elevation: 485.0 m"
385650,99999.0,2019.0,3.0,50.8,38.3,999.9,61.7,42.6,16.0,99999,UZ,40.55,65.683,485.0,"NURATA, UZ<br>Elevation: 485.0 m"
385650,99999.0,2019.0,4.0,61.0,50.95,999.9,69.1,52.05,8.5,99999,UZ,40.55,65.683,485.0,"NURATA, UZ<br>Elevation: 485.0 m"
385670,99999.0,2019.0,1.0,41.8,32.6,8.5,51.8,32.0,16.0,99999,UZ,40.133,65.35,341.0,"NAVOI, UZ<br>Elevation: 341.0 m"
385670,99999.0,2019.0,2.0,42.15,32.150000000000006,8.05,50.9,33.8,14.5,99999,UZ,40.133,65.35,341.0,"NAVOI, UZ<br>Elevation: 341.0 m"
385670,99999.0,2019.0,3.0,51.8,40.1,8.1,62.6,41.0,16.0,99999,UZ,40.133,65.35,341.0,"NAVOI, UZ<br>Elevation: 341.0 m"
385670,99999.0,2019.0,4.0,64.4,52.3,8.05,74.30000000000001,54.5,8.5,99999,UZ,40.133,65.35,341.0,"NAVOI, UZ<br>Elevation: 341.0 m"
385790,99999.0,2019.0,1.0,40.0,33.7,4.4,50.9,32.4,16.0,99999,UZ,40.117,67.833,345.0,"DZIZAK, UZ<br>Elevation: 345.0 m"
385790,99999.0,2019.0,2.0,44.05,33.1,4.25,51.5,35.7,14.5,99999,UZ,40.117,67.833,345.0,"DZIZAK, UZ<br>Elevation: 345.0 m"
385790,99999.0,2019.0,3.0,53.3,42.5,3.5,63.0,43.5,16.0,99999,UZ,40.117,67.833,345.0,"DZIZAK, UZ<br>Elevation: 345.0 m"
385790,99999.0,2019.0,4.0,62.2,54.25,3.1500000000000004,70.4,55.3,8.5,99999,UZ,40.117,67.833,345.0,"DZIZAK, UZ<br>Elevation: 345.0 m"
385830,99999.0,2019.0,1.0,39.1,33.1,3.1,48.9,31.5,16.0,99999,UZ,40.817,68.683,264.0,"SYR-DAR'JA, UZ<br>Elevation: 264.0 m"
385830,99999.0,2019.0,2.0,43.15,33.6,3.2,53.7,33.25,14.5,99999,UZ,40.817,68.683,264.0,"SYR-DAR'JA, UZ<br>Elevation: 264.0 m"
385830,99999.0,2019.0,3.0,53.6,42.2,3.1,63.9,42.4,16.0,99999,UZ,40.817,68.683,264.0,"SYR-DAR'JA, UZ<br>Elevation: 264.0 m"
385830,99999.0,2019.0,4.0,63.45,55.85,3.0999999999999996,71.6,54.3,8.5,99999,UZ,40.817,68.683,264.0,"SYR-DAR'JA, UZ<br>Elevation: 264.0 m"
385990,99999.0,2019.0,1.0,37.8,31.6,10.4,42.6,33.6,16.0,99999,TI,40.217,69.733,427.0,"KHUDJANT, TI<br>Elevation: 427.0 m"
385990,99999.0,2019.0,2.0,40.45,31.0,9.85,48.2,32.4,14.5,99999,TI,40.217,69.733,427.0,"KHUDJANT, TI<br>Elevation: 427.0 m"
385990,99999.0,2019.0,3.0,53.0,39.4,8.0,64.6,44.2,16.0,99999,TI,40.217,69.733,427.0,"KHUDJANT, TI<br>Elevation: 427.0 m"
385990,99999.0,2019.0,4.0,62.85,52.599999999999994,10.55,72.75,53.8,8.5,99999,TI,40.217,69.733,427.0,"KHUDJANT, TI<br>Elevation: 427.0 m"
386110,99999.0,2019.0,1.0,35.4,28.2,3.2,41.5,28.4,16.0,99999,UZ,40.983,71.583,474.0,"NAMANGAN, UZ<br>Elevation: 474.0 m"
386110,99999.0,2019.0,2.0,40.45,27.35,3.9,49.25,33.55,14.5,99999,UZ,40.983,71.583,474.0,"NAMANGAN, UZ<br>Elevation: 474.0 m"
386110,99999.0,2019.0,3.0,54.0,31.5,4.5,66.4,44.6,16.0,99999,UZ,40.983,71.583,474.0,"NAMANGAN, UZ<br>Elevation: 474.0 m"
386110,99999.0,2019.0,4.0,64.75,47.7,4.35,75.0,55.4,8.5,99999,UZ,40.983,71.583,474.0,"NAMANGAN, UZ<br>Elevation: 474.0 m"
386130,99999.0,2019.0,1.0,33.8,27.8,2.5,42.4,27.0,16.0,99999,KG,40.917,72.95,765.0,"DZHALAL-ABAD, KG<br>Elevation: 765.0 m"
386130,99999.0,2019.0,2.0,38.65,29.9,2.4,47.7,31.450000000000003,14.5,99999,KG,40.917,72.95,765.0,"DZHALAL-ABAD, KG<br>Elevation: 765.0 m"
386130,99999.0,2019.0,3.0,51.9,38.5,2.7,63.3,43.2,16.0,99999,KG,40.917,72.95,765.0,"DZHALAL-ABAD, KG<br>Elevation: 765.0 m"
386130,99999.0,2019.0,4.0,61.650000000000006,49.5,2.5,74.75,53.05,8.5,99999,KG,40.917,72.95,765.0,"DZHALAL-ABAD, KG<br>Elevation: 765.0 m"
386155,99999.0,2019.0,1.0,33.3,29.1,3.6,41.0,26.6,16.0,99999,KG,40.609,72.793,892.1,"OSH, KG<br>Elevation: 892.1 m"
386155,99999.0,2019.0,2.0,37.400000000000006,32.05,3.85,46.4,30.2,14.5,99999,KG,40.609,72.793,892.1,"OSH, KG<br>Elevation: 892.1 m"
386155,99999.0,2019.0,3.0,50.7,36.4,5.1,60.8,41.0,16.0,99999,KG,40.609,72.793,892.1,"OSH, KG<br>Elevation: 892.1 m"
386155,99999.0,2019.0,4.0,60.45,49.45,4.7,71.6,53.6,8.5,99999,KG,40.609,72.793,892.1,"OSH, KG<br>Elevation: 892.1 m"
386160,99999.0,2019.0,1.0,33.1,27.8,2.4,40.5,26.1,16.0,99999,KG,40.7,72.9,868.0,"KARA-SUU, KG<br>Elevation: 868.0 m"
386160,99999.0,2019.0,2.0,36.8,31.799999999999997,2.7,46.55,30.450000000000003,14.5,99999,KG,40.7,72.9,868.0,"KARA-SUU, KG<br>Elevation: 868.0 m"
386160,99999.0,2019.0,3.0,49.7,35.6,3.2,60.4,39.6,16.0,99999,KG,40.7,72.9,868.0,"KARA-SUU, KG<br>Elevation: 868.0 m"
386160,99999.0,2019.0,4.0,59.650000000000006,49.150000000000006,3.6,71.15,48.85,8.5,99999,KG,40.7,72.9,868.0,"KARA-SUU, KG<br>Elevation: 868.0 m"
386180,99999.0,2019.0,1.0,35.8,29.4,2.7,41.7,29.7,16.0,99999,UZ,40.367,71.75,603.5,"FERGANA AIRPORT, UZ<br>Elevation: 603.5 m"
386180,99999.0,2019.0,2.0,40.0,29.5,3.55,48.650000000000006,32.0,14.5,99999,UZ,40.367,71.75,603.5,"FERGANA AIRPORT, UZ<br>Elevation: 603.5 m"
386180,99999.0,2019.0,3.0,54.2,36.1,4.2,64.0,43.7,16.0,99999,UZ,40.367,71.75,603.5,"FERGANA AIRPORT, UZ<br>Elevation: 603.5 m"
386180,99999.0,2019.0,4.0,65.80000000000001,48.85,4.15,74.75,56.349999999999994,8.5,99999,UZ,40.367,71.75,603.5,"FERGANA AIRPORT, UZ<br>Elevation: 603.5 m"
386470,99999.0,2019.0,1.0,40.1,36.5,8.5,47.3,36.0,16.0,99999,TX,39.25,55.517,31.0,"GAZANDZHYK, TX<br>Elevation: 31.0 m"
386470,99999.0,2019.0,2.0,43.7,36.3,5.8,50.6,36.35,14.5,99999,TX,39.25,55.517,31.0,"GAZANDZHYK, TX<br>Elevation: 31.0 m"
386470,99999.0,2019.0,3.0,50.2,40.5,6.6,60.1,44.4,16.0,99999,TX,39.25,55.517,31.0,"GAZANDZHYK, TX<br>Elevation: 31.0 m"
386470,99999.0,2019.0,4.0,62.0,53.0,7.3,71.80000000000001,54.15,8.5,99999,TX,39.25,55.517,31.0,"GAZANDZHYK, TX<br>Elevation: 31.0 m"
386560,99999.0,2019.0,1.0,41.7,33.9,5.8,48.7,35.1,16.0,99999,TX,39.317,58.6,87.0,"ERBENT, TX<br>Elevation: 87.0 m"
386560,99999.0,2019.0,2.0,44.3,34.4,5.35,51.099999999999994,35.25,14.5,99999,TX,39.317,58.6,87.0,"ERBENT, TX<br>Elevation: 87.0 m"
386560,99999.0,2019.0,3.0,51.9,38.8,6.4,62.2,45.5,16.0,99999,TX,39.317,58.6,87.0,"ERBENT, TX<br>Elevation: 87.0 m"
386560,99999.0,2019.0,4.0,65.15,49.9,7.2,76.1,56.6,8.5,99999,TX,39.317,58.6,87.0,"ERBENT, TX<br>Elevation: 87.0 m"
386830,99999.0,2019.0,1.0,42.0,33.9,6.8,53.4,33.3,16.0,99999,UZ,39.717,64.617,226.0,"BUHARA, UZ<br>Elevation: 226.0 m"
386830,99999.0,2019.0,2.0,43.65,33.05,7.65,52.8,34.15,14.5,99999,UZ,39.717,64.617,226.0,"BUHARA, UZ<br>Elevation: 226.0 m"
386830,99999.0,2019.0,3.0,53.9,41.3,7.5,63.7,42.8,16.0,99999,UZ,39.717,64.617,226.0,"BUHARA, UZ<br>Elevation: 226.0 m"
386830,99999.0,2019.0,4.0,63.95,53.8,7.35,74.65,54.05,8.5,99999,UZ,39.717,64.617,226.0,"BUHARA, UZ<br>Elevation: 226.0 m"
386870,99999.0,2019.0,1.0,43.6,32.4,8.0,54.1,34.3,16.0,99999,TX,39.083,63.6,190.0,"CHARDZHEV, TX<br>Elevation: 190.0 m"
386870,99999.0,2019.0,2.0,45.05,32.4,7.3,52.900000000000006,35.05,14.5,99999,TX,39.083,63.6,190.0,"CHARDZHEV, TX<br>Elevation: 190.0 m"
386870,99999.0,2019.0,3.0,54.8,41.0,7.3,64.4,43.5,16.0,99999,TX,39.083,63.6,190.0,"CHARDZHEV, TX<br>Elevation: 190.0 m"
386870,99999.0,2019.0,4.0,63.9,53.8,6.8,72.8,55.9,8.5,99999,TX,39.083,63.6,190.0,"CHARDZHEV, TX<br>Elevation: 190.0 m"
386960,99999.0,2019.0,1.0,42.7,30.8,6.6,50.2,33.8,16.0,99999,UZ,39.701,66.984,677.9,"SAMARKAND, UZ<br>Elevation: 677.9 m"
386960,99999.0,2019.0,2.0,41.3,30.9,5.4,51.45,31.75,14.5,99999,UZ,39.701,66.984,677.9,"SAMARKAND, UZ<br>Elevation: 677.9 m"
386960,99999.0,2019.0,3.0,51.4,39.8,5.8,61.0,41.0,16.0,99999,UZ,39.701,66.984,677.9,"SAMARKAND, UZ<br>Elevation: 677.9 m"
386960,99999.0,2019.0,4.0,61.2,53.9,6.949999999999999,70.25,52.45,8.5,99999,UZ,39.701,66.984,677.9,"SAMARKAND, UZ<br>Elevation: 677.9 m"
387050,99999.0,2019.0,1.0,39.2,33.2,2.5,46.4,33.1,16.0,99999,TI,39.5,67.6,1015.0,"PENDZHIKENT, TI<br>Elevation: 1015.0 m"
387050,99999.0,2019.0,2.0,39.5,33.400000000000006,3.0,48.6,30.75,14.5,99999,TI,39.5,67.6,1015.0,"PENDZHIKENT, TI<br>Elevation: 1015.0 m"
387050,99999.0,2019.0,3.0,47.6,39.7,3.4,59.2,39.6,16.0,99999,TI,39.5,67.6,1015.0,"PENDZHIKENT, TI<br>Elevation: 1015.0 m"
387050,99999.0,2019.0,4.0,58.849999999999994,51.25,2.9,69.45,50.2,8.5,99999,TI,39.5,67.6,1015.0,"PENDZHIKENT, TI<br>Elevation: 1015.0 m"
387130,99999.0,2019.0,1.0,35.9,26.3,3.4,44.6,29.3,16.0,99999,TI,39.9,68.983,1005.0,"URA-TYUBE, TI<br>Elevation: 1005.0 m"
387130,99999.0,2019.0,2.0,36.599999999999994,24.85,3.4,45.95,27.25,14.5,99999,TI,39.9,68.983,1005.0,"URA-TYUBE, TI<br>Elevation: 1005.0 m"
387130,99999.0,2019.0,3.0,47.0,33.2,3.9,55.6,38.8,16.0,99999,TI,39.9,68.983,1005.0,"URA-TYUBE, TI<br>Elevation: 1005.0 m"
387130,99999.0,2019.0,4.0,55.650000000000006,47.45,3.9,64.6,47.55,8.5,99999,TI,39.9,68.983,1005.0,"URA-TYUBE, TI<br>Elevation: 1005.0 m"
387150,99999.0,2019.0,1.0,16.2,1.4,15.1,21.2,12.2,16.0,99999,TI,39.567,68.583,3143.0,"SHAHRISTANSKIJ PEREVAL, TI<br>Elevation: 3143.0 m"
387150,99999.0,2019.0,2.0,16.2,3.4,11.7,22.65,10.05,14.5,99999,TI,39.567,68.583,3143.0,"SHAHRISTANSKIJ PEREVAL, TI<br>Elevation: 3143.0 m"
387150,99999.0,2019.0,3.0,22.8,10.4,11.2,28.8,18.1,16.0,99999,TI,39.567,68.583,3143.0,"SHAHRISTANSKIJ PEREVAL, TI<br>Elevation: 3143.0 m"
387150,99999.0,2019.0,4.0,36.349999999999994,25.950000000000003,11.5,43.0,30.6,8.5,99999,TI,39.567,68.583,3143.0,"SHAHRISTANSKIJ PEREVAL, TI<br>Elevation: 3143.0 m"
387180,99999.0,2019.0,1.0,24.6,13.1,999.9,33.6,14.9,16.0,99999,TI,39.1,68.383,2204.0,"ISKANDERKUL, TI<br>Elevation: 2204.0 m"
387180,99999.0,2019.0,2.0,25.35,13.3,999.9,34.5,16.450000000000003,14.5,99999,TI,39.1,68.383,2204.0,"ISKANDERKUL, TI<br>Elevation: 2204.0 m"
387180,99999.0,2019.0,3.0,34.3,21.4,999.9,45.5,25.7,16.0,99999,TI,39.1,68.383,2204.0,"ISKANDERKUL, TI<br>Elevation: 2204.0 m"
387180,99999.0,2019.0,4.0,47.150000000000006,33.2,999.9,57.75,38.4,8.5,99999,TI,39.1,68.383,2204.0,"ISKANDERKUL, TI<br>Elevation: 2204.0 m"
387190,99999.0,2019.0,1.0,8.5,4.2,7.8,12.9,4.3,16.0,99999,TI,39.083,68.867,3373.0,"ANZQBSKIJ PEREVAL, TI<br>Elevation: 3373.0 m"
387190,99999.0,2019.0,2.0,7.35,1.1500000000000001,9.55,13.25,1.2,14.5,99999,TI,39.083,68.867,3373.0,"ANZQBSKIJ PEREVAL, TI<br>Elevation: 3373.0 m"
387190,99999.0,2019.0,3.0,16.9,8.7,8.3,22.6,11.7,16.0,99999,TI,39.083,68.867,3373.0,"ANZQBSKIJ PEREVAL, TI<br>Elevation: 3373.0 m"
387190,99999.0,2019.0,4.0,26.6,19.4,7.8,31.3,22.450000000000003,8.5,99999,TI,39.083,68.867,3373.0,"ANZQBSKIJ PEREVAL, TI<br>Elevation: 3373.0 m"
387250,99999.0,2019.0,1.0,26.4,8.6,999.9,33.6,16.7,16.0,99999,TI,39.433,69.667,2234.0,"MADRUSHKAT, TI<br>Elevation: 2234.0 m"
387250,99999.0,2019.0,2.0,28.85,10.2,9.45,38.8,20.0,14.5,99999,TI,39.433,69.667,2234.0,"MADRUSHKAT, TI<br>Elevation: 2234.0 m"
387250,99999.0,2019.0,3.0,39.4,15.1,7.5,50.0,29.1,16.0,99999,TI,39.433,69.667,2234.0,"MADRUSHKAT, TI<br>Elevation: 2234.0 m"
387250,99999.0,2019.0,4.0,51.150000000000006,28.0,6.9,61.9,40.5,8.5,99999,TI,39.433,69.667,2234.0,"MADRUSHKAT, TI<br>Elevation: 2234.0 m"
387340,99999.0,2019.0,1.0,14.9,3.7,6.7,24.8,4.1,16.0,99999,TI,39.45,70.2,2561.0,"DEHAVZ, TI<br>Elevation: 2561.0 m"
387340,99999.0,2019.0,2.0,18.5,8.95,7.55,27.9,11.75,14.5,99999,TI,39.45,70.2,2561.0,"DEHAVZ, TI<br>Elevation: 2561.0 m"
387340,99999.0,2019.0,3.0,29.4,17.0,6.8,41.4,20.8,16.0,99999,TI,39.45,70.2,2561.0,"DEHAVZ, TI<br>Elevation: 2561.0 m"
387340,99999.0,2019.0,4.0,43.55,33.3,6.65,53.9,33.8,8.5,99999,TI,39.45,70.2,2561.0,"DEHAVZ, TI<br>Elevation: 2561.0 m"
387440,99999.0,2019.0,1.0,17.3,9.8,999.9,26.6,8.4,16.0,99999,TI,39.283,71.867,1198.0,"LAHSH, TI<br>Elevation: 1198.0 m"
387440,99999.0,2019.0,2.0,20.3,11.75,999.9,28.299999999999997,12.4,14.5,99999,TI,39.283,71.867,1198.0,"LAHSH, TI<br>Elevation: 1198.0 m"
387440,99999.0,2019.0,3.0,29.3,21.3,999.9,41.2,19.6,16.0,99999,TI,39.283,71.867,1198.0,"LAHSH, TI<br>Elevation: 1198.0 m"
387440,99999.0,2019.0,4.0,50.3,37.599999999999994,999.9,60.75,41.25,8.5,99999,TI,39.283,71.867,1198.0,"LAHSH, TI<br>Elevation: 1198.0 m"
387500,99999.0,2019.0,1.0,47.1,41.0,5.8,54.9,37.8,16.0,99999,TX,37.467,53.967,-22.0,"ESENGULY, TX<br>Elevation: -22.0 m"
387500,99999.0,2019.0,2.0,46.0,40.45,5.1,55.1,38.5,14.5,99999,TX,37.467,53.967,-22.0,"ESENGULY, TX<br>Elevation: -22.0 m"
387500,99999.0,2019.0,3.0,51.9,43.9,5.6,61.2,44.8,16.0,99999,TX,37.467,53.967,-22.0,"ESENGULY, TX<br>Elevation: -22.0 m"
387500,99999.0,2019.0,4.0,59.5,53.150000000000006,5.449999999999999,65.4,54.6,8.5,99999,TX,37.467,53.967,-22.0,"ESENGULY, TX<br>Elevation: -22.0 m"
387630,99999.0,2019.0,1.0,40.6,36.7,8.0,47.8,36.0,16.0,99999,TX,38.983,56.283,92.0,"GYZYLARBAT, TX<br>Elevation: 92.0 m"
387630,99999.0,2019.0,2.0,44.05,38.55,7.1,50.6,37.95,14.5,99999,TX,38.983,56.283,92.0,"GYZYLARBAT, TX<br>Elevation: 92.0 m"
387630,99999.0,2019.0,3.0,51.2,41.2,7.8,60.1,45.0,16.0,99999,TX,38.983,56.283,92.0,"GYZYLARBAT, TX<br>Elevation: 92.0 m"
387630,99999.0,2019.0,4.0,62.55,54.7,7.3,70.9,55.65,8.5,99999,TX,38.983,56.283,92.0,"GYZYLARBAT, TX<br>Elevation: 92.0 m"
387740,99999.0,2019.0,1.0,42.7,37.4,4.1,52.3,37.8,16.0,99999,TX,38.433,57.417,159.0,"BAKHERDEN, TX<br>Elevation: 159.0 m"
387740,99999.0,2019.0,2.0,44.75,39.55,3.3499999999999996,50.650000000000006,38.5,14.5,99999,TX,38.433,57.417,159.0,"BAKHERDEN, TX<br>Elevation: 159.0 m"
387740,99999.0,2019.0,3.0,52.9,42.9,3.6,61.5,46.0,16.0,99999,TX,38.433,57.417,159.0,"BAKHERDEN, TX<br>Elevation: 159.0 m"
387740,99999.0,2019.0,4.0,62.45,55.650000000000006,3.5,69.9,56.65,8.5,99999,TX,38.433,57.417,159.0,"BAKHERDEN, TX<br>Elevation: 159.0 m"
387990,99999.0,2019.0,1.0,45.0,33.5,7.8,54.3,35.6,16.0,99999,TX,38.083,62.8,185.0,"UCHADZHY, TX<br>Elevation: 185.0 m"
387990,99999.0,2019.0,2.0,43.75,34.0,6.9,54.35,35.05,14.5,99999,TX,38.083,62.8,185.0,"UCHADZHY, TX<br>Elevation: 185.0 m"
387990,99999.0,2019.0,3.0,52.7,42.2,6.1,65.8,45.0,16.0,99999,TX,38.083,62.8,185.0,"UCHADZHY, TX<br>Elevation: 185.0 m"
387990,99999.0,2019.0,4.0,64.35,53.45,5.9,75.9,54.5,8.5,99999,TX,38.083,62.8,185.0,"UCHADZHY, TX<br>Elevation: 185.0 m"
388060,99999.0,2019.0,1.0,46.3,35.1,5.3,54.3,37.8,16.0,99999,TX,38.467,64.367,212.0,"BYRDALYK, TX<br>Elevation: 212.0 m"
388060,99999.0,2019.0,2.0,45.5,34.150000000000006,5.65,54.8,34.75,14.5,99999,TX,38.467,64.367,212.0,"BYRDALYK, TX<br>Elevation: 212.0 m"
388060,99999.0,2019.0,3.0,54.3,41.3,5.6,65.1,44.1,16.0,99999,TX,38.467,64.367,212.0,"BYRDALYK, TX<br>Elevation: 212.0 m"
388060,99999.0,2019.0,4.0,66.1,54.3,4.4,76.3,56.8,8.5,99999,TX,38.467,64.367,212.0,"BYRDALYK, TX<br>Elevation: 212.0 m"
388120,99999.0,2019.0,1.0,44.2,35.4,5.8,53.1,37.0,16.0,99999,UZ,38.8,65.717,376.0,"KARSHI, UZ<br>Elevation: 376.0 m"
388120,99999.0,2019.0,2.0,44.3,34.5,5.15,53.45,34.3,14.5,99999,UZ,38.8,65.717,376.0,"KARSHI, UZ<br>Elevation: 376.0 m"
